,22887;
$2, 2090, 2041, 2006,  328;
$3,16681,22887,16681,22887;
$4,12032,    0,25344,  328;
$5,65535,    1,36837, 1922;
$6, 2256, 2101, 2256, 2101;
$7, 1186,  832, 1186,  832;
$8, 3979, 3981, 3981,  594;
$9,  556,  594,  102,32201;
$1,  837, 1192, 2125,  497;
$2, 2092, 2042, 2003,  327;
$3,16681,22887,16681,22887;
$4,11776,    0,29440,  327;
$5,65535,    1,36837, 1991;
$6, 2256, 2102, 2256, 2102;
$7, 1188,  839, 1188,  839;
$8, 3977, 3982, 3982,  594;
$9,  556,  597,  102,32201;
$1,  839, 1192, 2142,  498;
$2, 2090, 2040, 2003,  328;
$3,16681,22887,16681,22887;
$4,12032,  512,27904,  328;
$5,65535,    1,36837, 1939;
$6, 2256, 2101, 2256, 2101;
$7, 1185,  839, 1185,  839;
$8, 3971, 3982, 3981,  594;
$9,  556,  595,  102,32201;
$1,  837, 1193, 2121,  499;
$2, 2095, 2040, 2012,  326;
$3,16681,22887,16681,22887;
$4,12032,  512,26624,  326;
$5,65535,    1,36837, 1928;
$6, 2256, 2102, 2256, 2102;
$7, 1188,  832, 1188,  832;
$8, 3971, 3982, 3981,  594;
$9,  556,  592,  102,32201;
$1,  838, 1192, 2125,  499;
$2, 2090, 2042, 2002,  330;
$3,16681,22887,16681,22887;
$4,12544,32639,59136,  330;
$5,65535,    1,36837, 1949;
$6, 2256, 2101, 2256, 2101;
$7, 1185,  840, 1185,  840;
$8, 3972, 3982, 3982,  595;
$9,  555,  592,  102,32201;
$1,  837, 1192, 2121,  500;
$2, 2087, 2041, 2003,  327;
$3,16681,22887,16681,22887;
$4,12032,32383,59136,  327;
$5,65535,    1,36837, 1931;
$6, 2256, 2100, 2256, 2100;
$7, 1184,  839, 1184,  839;
$8, 3972, 3981, 3981,  594;
$9,  555,  587,  102,32201;
$1,  837, 1192, 2108,  500;
$2, 2098, 2048, 2007,  327;
$3,16681,22887,16681,22887;
$4,12032,  256,27904,  327;
$5,65535,    1,36837, 1983;
$6, 2257, 2100, 2257, 2100;
$7, 1185,  837, 1185,  837;
$8, 3974, 3983, 3981,  594;
$9,  556,  597,  102,32201;
$1,  838, 1192, 2126,  493;
$2, 2085, 2044, 2009,  327;
$3,16681,22887,16681,22887;
$4,11264, 1280,26624,  327;
$5,65535,    1,36837, 1937;
$6, 2256, 2101, 2256, 2101;
$7, 1188,  828, 1188,  828;
$8, 3974, 3981, 3982,  594;
$9,  557,  596,  102,32201;
$1,  839, 1192, 2107,  498;
$2, 2095, 2044, 2007,  327;
$3,16681,22887,16681,22887;
$4,11008,    0,26880,  327;
$5,65535,    1,36837, 1975;
$6, 2256, 2101, 2256, 2101;
$7, 1181,  834, 1181,  834;
$8, 3974, 3981, 3981,  594;
$9,  557,  589,  102,32201;
$1,  838, 1193, 2116,  498;
$2, 2090, 2043, 2007,  328;
$3,16681,22887,16681,22887;
$4,11520,32639,58624,  328;
$5,65535,    1,36837, 1923;
$6, 2256, 2100, 2256, 2100;
$7, 1187,  837, 1187,  837;
$8, 3974, 3982, 3982,  594;
$9,  556,  599,  102,32201;
$1,  838, 1196, 2112,  496;
$2, 2087, 2048, 2008,  328;
$3,16681,22887,16681,22887;
$4,11776,  512,25856,  328;
$5,65535,    1,36837, 1907;
$6, 2254, 2101, 2254, 2101;
$7, 1188,  838, 1188,  838;
$8, 3974, 3982, 3982,  594;
$9,  556,  597,  102,32201;
$1,  839, 1192, 2167,  470;
$2, 2085, 2042, 2003,  323;
$3,16681,22887,16681,22887;
$4,13056,  512,26368,  323;
$5,65535,    1,36837, 1960;
$6, 2256, 2101, 2256, 2101;
$7, 1184,  840, 1184,  840;
$8, 3971, 3982, 3982,  594;
$9,  556,  587,  102,32201;
$1,  840, 1193, 2138,  501;
$2, 2093, 2044, 2003,  329;
$3,16681,22887,16681,22887;
$4,11520,  512,26368,  329;
$5,65535,    1,36837, 1945;
$6, 2256, 2102, 2256, 2102;
$7, 1185,  840, 1185,  840;
$8, 3974, 3981, 3981,  594;
$9,  557,  588,  102,32201;
$1,  837, 1192, 2129,  500;
$2, 2086, 2044, 2006,  327;
$3,16681,22887,16681,22887;
$4,12032,  512,26368,  327;
$5,65535,    1,36837, 1977;
$6, 2255, 2101, 2255, 2101;
$7, 1188,  836, 1188,  836;
$8, 3974, 3981, 3982,  594;
$9,  555,  601,  102,32201;
$1,  837, 1192, 2134,  498;
$2, 2092, 2044, 2010,  322;
$3,16681,22887,16681,22887;
$4,12032,  768,26880,  322;
$5,65535,    1,36837, 1927;
$6, 2256, 2101, 2256, 2101;
$7, 1182,  837, 1182,  837;
$8, 3981, 3982, 3982,  594;
$9,  556,  597,  102,32201;
$1,  838, 1191, 2113,  502;
$2, 2092, 2042, 2012,  330;
$3,16681,22887,16681,22887;
$4,12032,  512,25088,  330;
$5,65535,    1,36837, 1939;
$6, 2256, 2100, 2256, 2100;
$7, 1184,  840, 1184,  840;
$8, 3971, 3981, 3982,  595;
$9,  556,  593,  102,32201;
$1,  839, 1192, 2101,  500;
$2, 2095, 2048, 2009,  325;
$3,16681,22887,16681,22887;
$4,11520,  256,26368,  325;
$5,65535,    1,36837, 1964;
$6, 2257, 2101, 2257, 2101;
$7, 1187,  840, 1187,  840;
$8, 3974, 3982, 3982,  594;
$9,  556,  594,  102,32201;
$1,  839, 1191, 2120,  500;
$2, 2083, 2040, 2005,  325;
$3,16681,22887,16681,22887;
$4,11008,  768,26368,  325;
$5,65535,    1,36837, 1950;
$6, 2256, 2101, 2256, 2101;
$7, 1188,  838, 1188,  838;
$8, 3956, 3982, 3981,  595;
$9,  556,  591,  102,32201;
$1,  839, 1193, 2142,  495;
$2, 2095, 2044, 2009,  327;
$3,16681,22887,16681,22887;
$4,12032,    0,27136,  327;
$5,65535,    1,36837, 1981;
$6, 2256, 2101, 2256, 2101;
$7, 1179,  839, 1179,  839;
$8, 3975, 3981, 3982,  594;
$9,  558,  593,  102,32201;
$1,  839, 1192, 2122,  498;
$2, 2088, 2040, 2011,  328;
$3,16681,22887,16681,22887;
$4,11776,    0,24832,  328;
$5,65535,    1,36837, 1962;
$6, 2256, 2102, 2256, 2102;
$7, 1187,  838, 1187,  838;
$8, 3973, 3981, 3981,  594;
$9,  556,  591,  102,32201;
$1,  838, 1192, 2115,  502;
$2, 2091, 2040, 2012,  326;
$3,16681,22887,16681,22887;
$4,12032,  768,26368,  326;
$5,65535,    1,36837, 1906;
$6, 2256, 2101, 2256, 2101;
$7, 1185,  838, 1185,  838;
$8, 3972, 3982, 3982,  595;
$9,  555,  601,  102,32201;
$1,  838, 1191, 2120,  497;
$2, 2088, 2041, 2007,  325;
$3,16681,22887,16681,22887;
$4,11520,  768,24832,  325;
$5,65535,    1,36837, 1926;
$6, 2257, 2100, 2257, 2100;
$7, 1181,  838, 1181,  838;
$8, 3974, 3982, 3981,  594;
$9,  556,  596,  102,32201;
$1,  839, 1192, 2166,  466;
$2, 2098, 2044, 2007,  328;
$3,16681,22887,16681,22887;
$4,12544,    0,26368,  328;
$5,65535,    1,36837, 1977;
$6, 2256, 2101, 2256, 2101;
$7, 1185,  840, 1185,  840;
$8, 3974, 3982, 3982,  594;
$9,  557,  597,  102,32201;
$1,  838, 1192, 2127,  502;
$2, 2081, 2041, 2008,  330;
$3,16681,22887,16681,22887;
$4,12032,  256,26112,  330;
$5,65535,    1,36837, 1984;
$6, 2256, 2101, 2256, 2101;
$7, 1188,  835, 1188,  835;
$8, 3973, 3982, 3982,  594;
$9,  556,  587,  102,32201;
$1,  839, 1193, 2127,  502;
$2, 2088, 2043, 2005,  325;
$3,16681,22887,16681,22887;
$4,12032,32512, 1280,  325;
$5,65535,    1,36837, 1954;
$6, 2255, 2100, 2255, 2100;
$7, 1183,  836, 1183,  836;
$8, 3985, 3982, 3982,  595;
$9,  554,  591,  102,32201;
$1,  838, 1193, 2125,  501;
$2, 2089, 2042, 2003,  326;
$3,16681,22887,16681,22887;
$4,44800,  768,25344,  326;
$5,65535,    1,36837, 1950;
$6, 2255, 2102, 2255, 2102;
$7, 1185,  836, 1185,  836;
$8, 3972, 3982, 3982,  594;
$9,  555,  593,  102,32201;
$1,  839, 1192, 2116,  500;
$2, 2091, 2043, 2009,  323;
$3,16681,22887,16681,22887;
$4,11776,  256,26624,  323;
$5,65535,    1,36837, 1922;
$6, 2256, 2101, 2256, 2101;
$7, 1177,  838, 1177,  838;
$8, 3971, 3981, 3982,  594;
$9,  556,  589,  102,32201;
$1,  839, 1193, 2129,  499;
$2, 2087, 2042, 2007,  328;
$3,16681,22887,16681,22887;
$4,11008,  256,26368,  328;
$5,65535,    1,36837, 1937;
$6, 2256, 2101, 2256, 2101;
$7, 1187,  838, 1187,  838;
$8, 3973, 3982, 3981,  594;
$9,  556,  606,  102,32201;
$1,  838, 1192, 2123,  498;
$2, 2093, 2044, 2003,  326;
$3,16681,22887,16681,22887;
$4,12032,  768,25600,  326;
$5,65535,    1,36837, 1989;
$6, 2256, 2100, 2256, 2100;
$7, 1183,  838, 1183,  838;
$8, 3985, 3981, 3981,  594;
$9,  554,  587,  102,32201;
$1,  839, 1192, 2129,  498;
$2, 2079, 2041, 2013,  327;
$3,16681,22887,16681,22887;
$4,11776,    0,26112,  327;
$5,65535,    1,36837, 1968;
$6, 2256, 2101, 2256, 2101;
$7, 1188,  830, 1188,  830;
$8, 3971, 3982, 3982,  595;
$9,  556,  597,  102,32201;
$1,  839, 1196, 2114,  498;
$2, 2094, 2042, 2005,  325;
$3,16681,22887,16681,22887;
$4,11520,  256,27136,  325;
$5,65535,    1,36837, 1966;
$6, 2256, 2101, 2256, 2101;
$7, 1185,  835, 1185,  835;
$8, 3975, 3981, 3982,  594;
$9,  556,  590,  102,32201;
$1,  838, 1192, 2121,  499;
$2, 2087, 2044, 2006,  327;
$3,16681,22887,16681,22887;
$4,11264,  768,25856,  327;
$5,65535,    1,36837, 1921;
$6, 2256, 2101, 2256, 2101;
$7, 1188,  829, 1188,  829;
$8, 3974, 3982, 3981,  594;
$9,  557,  598,  102,32201;
$1,  839, 1192, 2114,  497;
$2, 2093, 2044, 2010,  326;
$3,16681,22887,16681,22887;
$4,12032,  256,26624,  326;
$5,65535,    1,36837, 1880;
$6, 2256, 2101, 2256, 2101;
$7, 1179,  838, 1179,  838;
$8, 3974, 3981, 3982,  594;
$9,  555,  595,  102,32201;
$1,  838, 1192, 2163,  467;
$2, 2086, 2044, 2006,  327;
$3,16681,22887,16681,22887;
$4,12032,32639,59136,  327;
$5,65535,    1,36837, 1932;
$6, 2257, 2101, 2257, 2101;
$7, 1187,  836, 1187,  836;
$8, 3984, 3982, 3981,  594;
$9,  554,  597,  102,32201;
$1,  838, 1192, 2120,  501;
$2, 2094, 2041, 2008,  329;
$3,16681,22887,16681,22887;
$4,11776,32639,59648,  329;
$5,65535,    1,36837, 1986;
$6, 2256, 2101, 2256, 2101;
$7, 1182,  831, 1182,  831;
$8, 3971, 3982, 3982,  594;
$9,  556,  588,  102,32201;
$1,  838, 1192, 2106,  499;
$2, 2092, 2043, 2008,  324;
$3,16681,22887,16681,22887;
$4,12032, 1280,27136,  324;
$5,65535,    1,36837, 1923;
$6, 2256, 2102, 2256, 2102;
$7, 1185,  838, 1185,  838;
$8, 3969, 3982, 3981,  594;
$9,  556,  590,  102,32201;
$1,  839, 1192, 2122,  499;
$2, 2095, 2041, 2009,  324;
$3,16681,22887,16681,22887;
$4,12544,  512,27648,  324;
$5,65535,    1,36837, 1934;
$6, 2256, 2102, 2256, 2102;
$7, 1188,  838, 1188,  838;
$8, 3968, 3982, 3981,  594;
$9,  565,  587,  102,32201;
$1,  838, 1192, 2119,  500;
$2, 2084, 2044, 2004,  323;
$3,16681,22887,16681,22887;
$4,11776, 1280,27648,  323;
$5,65535,    1,36837, 1909;
$6, 2254, 2102, 2254, 2102;
$7, 1180,  837, 1180,  837;
$8, 3972, 3982, 3982,  594;
$9,  555,  594,  102,32201;
$1,  838, 1192, 2100,  499;
$2, 2087, 2044, 2008,  327;
$3,16681,22887,16681,22887;
$4,12032,    0,26112,  327;
$5,65535,    1,36837, 1973;
$6, 2255, 2102, 2255, 2102;
$7, 1186,  837, 1186,  837;
$8, 3973, 3982, 3982,  594;
$9,  556,  594,  102,32201;
$1,  838, 1191, 2116,  499;
$2, 2090, 2042, 2010,  324;
$3,16681,22887,16681,22887;
$4,12032,32639,59136,  324;
$5,65535,    1,36837, 1955;
$6, 2255, 2102, 2255, 2102;
$7, 1181,  836, 1181,  836;
$8, 3974, 3982, 3982,  595;
$9,  557,  599,  102,32201;
$1,  838, 1192, 2119,  494;
$2, 2083, 2042, 2006,  326;
$3,16681,22887,16681,22887;
$4,12032,32639,59136,  326;
$5,65535,    1,36837, 1966;
$6, 2256, 2101, 2256, 2101;
$7, 1185,  837, 1185,  837;
$8, 3972, 3982, 3982,  594;
$9,  557,  593,  102,32201;
$1,  838, 1192, 2123,  497;
$2, 2093, 2040, 2008,  325;
$3,16681,22887,16681,22887;
$4,11520,  256,30976,  325;
$5,65535,    1,36837, 1936;
$6, 2257, 2101, 2257, 2101;
$7, 1185,  839, 1185,  839;
$8, 3971, 3982, 3983,  594;
$9,  556,  600,  102,32201;
$1,  839, 1192, 2102,  498;
$2, 2094, 2044, 2009,  325;
$3,16681,22887,16681,22887;
$4,11520,  768,26112,  325;
$5,65535,    1,36837, 1918;
$6, 2256, 2100, 2256, 2100;
$7, 1185,  839, 1185,  839;
$8, 3976, 3982, 3982,  594;
$9,  558,  587,  102,32201;
$1,  837, 1192, 2099,  494;
$2, 2085, 2044, 2009,  327;
$3,16681,22887,16681,22887;
$4,12032,32639,59648,  327;
$5,65535,    1,36837, 1879;
$6, 2256, 2102, 2256, 2102;
$7, 1185,  837, 1185,  837;
$8, 3969, 3982, 3981,  595;
$9,  556,  586,  102,32201;
$1,  838, 1192, 2180,  465;
$2, 2081, 2042, 2007,  327;
$3,16681,22887,16681,22887;
$4,11776,32639,59136,  327;
$5,65535,    1,36837, 1158;
$6, 2256, 2101, 2256, 2101;
$7, 1177,  838, 1177,  838;
$8, 3972, 3982, 3982,  594;
$9,  556,  589,  102,32201;
$1,  837, 1192, 3233,  896;
$2, 2081, 2042, 2001,  325;
$3,16681,22887,16681,22887;
$4,12032,32639,59648,  325;
$5,65535,    1,36837, 1371;
$6, 2255, 2102, 2255, 2102;
$7, 1185,  840, 1185,  840;
$8, 3984, 3982, 3982,  595;
$9,  556,  594,  102,32201;
$1,  838, 1192, 2588,  462;
$2, 2087, 2048, 2011,  328;
$3,16681,22887,16681,22887;
$4,11776,  256,26368,  328;
$5,65535,    1,36837,  888;
$6, 2255, 2102, 2255, 2102;
$7, 1188,  838, 1188,  838;
$8, 3974, 3982, 3981,  594;
$9,  556,  594,  102,32201;
$1,  838, 1193, 2809,  349;
$2, 2092, 2043, 2007,  325;
$3,16681,22887,16681,22887;
$4,12032,  768,26880,  325;
$5,65535,    1,36837,  105;
$6, 2256, 2101, 2256, 2101;
$7, 1185,  838, 1185,  838;
$8, 3974, 3982, 3981,  594;
$9,  557,  584,  102,32201;
$1,  837, 1192, 3836,  274;
$2, 2096, 2041, 2008,  324;
$3,16681,22887,16681,22887;
$4,12032,  256,26880,  324;
$5,65535,    1,36837,    0;
$6, 2256, 2101, 2256, 2101;
$7, 1182,  830, 1182,  830;
$8, 3971, 3981, 3982,  594;
$9,  556,  597,  102,32201;
$1,  853, 1220, 4095,  480;
$2, 2091, 2041, 2014,  329;
$3,16681,22887,16681,22887;
$4,11776,    0,26880,  329;
$5,65535,    1,36837,  188;
$6, 2275, 2120, 2275, 2120;
$7, 1200,  842, 1200,  842;
$8, 3971, 3982, 3982,  594;
$9,  556,  587,  102,32201;
$1,  838, 1192, 4095,  971;
$2, 2088, 2042, 2006,  324;
$3,16681,22887,16681,22887;
$4,11520,    0,25088,  324;
$5,65535,    1,36837, 1038;
$6, 2257, 2100, 2257, 2100;
$7, 1182,  837, 1182,  837;
$8, 3974, 3982, 3981,  594;
$9,  557,  591,  102,32201;
$1,  839, 1196, 3122,  687;
$2, 2092, 2041, 2010,  327;
$3,16681,22887,16681,22887;
$4,12032, 1280,29184,  327;
$5,65535,    1,36837, 2035;
$6, 2257, 2101, 2257, 2101;
$7, 1189,  835, 1189,  835;
$8, 3975, 3982, 3982,  594;
$9,  556,  592,  102,32201;
$1,  838, 1193,  235,  419;
$2, 2074, 2024, 1987,  318;
$3,16681,22887,16681,22887;
$4,14080,32383,60160,  318;
$5,65535,    1,36837,    0;
$6, 2256, 2100, 2256, 2100;
$7, 1183,  838, 1183,  838;
$8, 3979, 3982, 3982,  594;
$9,  556,  600,  102,32201;
$1,  839, 1192, 1329,  406;
$2, 2091, 2024, 1984,  330;
$3,16681,22887,16681,22887;
$4,13056, 1536,26368,  330;
$5,65535,    1,36837, 2303;
$6, 2256, 2100, 2256, 2100;
$7, 1185,  837, 1185,  837;
$8, 3972, 3981, 3981,  594;
$9,  555,  588,  102,32201;
$1,  837, 1193, 1788,  529;
$2, 2087, 2044, 2008,  326;
$3,16681,22887,16681,22887;
$4,12032, 1792,27392,  326;
$5,65535,    1,36837, 1952;
$6, 2256, 2101, 2256, 2101;
$7, 1182,  836, 1182,  836;
$8, 3984, 3983, 3982,  594;
$9,  554,  598,  102,32201;
$1,  837, 1193, 2021,  644;
$2, 2094, 2040, 2004,  325;
$3,16681,22887,16681,22887;
$4,11520,    0,24064,  325;
$5,65535,    1,36837, 2182;
$6, 2255, 2101, 2255, 2101;
$7, 1188,  836, 1188,  836;
$8, 3974, 3981, 3982,  594;
$9,  555,  596,  102,32201;
$1,  838, 1193, 1828,  711;
$2, 2082, 2040, 2007,  325;
$3,16681,22887,16681,22887;
$4,11520,  256,26624,  325;
$5,65535,    1,36837, 2366;
$6, 2256, 2101, 2256, 2101;
$7, 1188,  837, 1188,  837;
$8, 3974, 3982, 3982,  594;
$9,  557,  600,  102,32201;
$1,  838, 1196, 1352,  631;
$2, 2090, 2041, 2010,  328;
$3,16681,22887,16681,22887;
$4, 8960,    0,27648,  328;
$5,65535,    1,36837, 2292;
$6, 2256, 2102, 2256, 2102;
$7, 1188,  836, 1188,  836;
$8, 3974, 3982, 3982,  594;
$9,  556,  596,  102,32201;
$1,  838, 1193, 1435,  392;
$2, 2092, 2042, 2010,  325;
$3,16681,22887,16681,22887;
$4,12032, 1024,26368,  325;
$5,65535,    1,36837, 1899;
$6, 2256, 2101, 2256, 2101;
$7, 1181,  835, 1181,  835;
$8, 3975, 3982, 3981,  594;
$9,  556,  594,  102,32201;
$1,  838, 1193, 1927,  484;
$2, 2095, 2042, 2007,  328;
$3,16681,22887,16681,22887;
$4,13056,  256,27392,  328;
$5,65535,    1,36837, 1856;
$6, 2256, 2101, 2256, 2101;
$7, 1187,  835, 1187,  835;
$8, 3975, 3983, 3982,  594;
$9,  556,  598,  102,32201;
$1,  838, 1192, 2121,  599;
$2, 2087, 2044, 2012,  326;
$3,16681,22887,16681,22887;
$4,13056,  768,26368,  326;
$5,65535,    1,36837, 2037;
$6, 2255, 2100, 2255, 2100;
$7, 1188,  838, 1188,  838;
$8, 3974, 3982, 3982,  594;
$9,  556,  598,  102,32201;
$1,  838, 1192, 1923,  689;
$2, 2085, 2044, 2008,  328;
$3,16681,22887,16681,22887;
$4,11776, 1792,27904,  328;
$5,65535,    1,36837, 2393;
$6, 2256, 2100, 2256, 2100;
$7, 1181,  836, 1181,  836;
$8, 3984, 3982, 3982,  594;
$9,  556,  591,  102,32201;
$1,  838, 1192, 1437,  712;
$2, 2089, 2040, 2004,  327;
$3,16681,22887,16681,22887;
$4,12032,32639,59648,  327;
$5,65535,    1,36837, 2488;
$6, 2256, 2101, 2256, 2101;
$7, 1185,  839, 1185,  839;
$8, 3971, 3982, 3982,  594;
$9,  556,  587,  102,32201;
$1,  837, 1192, 1191,  473;
$2, 2083, 2044, 2009,  326;
$3,16681,22887,16681,22887;
$4,11008,  768,25856,  326;
$5,65535,    1,36837, 1988;
$6, 2256, 2100, 2256, 2100;
$7, 1185,  835, 1185,  835;
$8, 3975, 3982, 3981,  594;
$9,  556,  594,  102,32201;
$1,  839, 1196, 1910,  452;
$2, 2093, 2042, 2007,  324;
$3,16681,22887,16681,22887;
$4,10496,32383,59648,  324;
$5,65535,    1,36837, 1600;
$6, 2255, 2101, 2255, 2101;
$7, 1183,  838, 1183,  838;
$8, 3985, 3982, 3981,  594;
$9,  554,  598,  102,32201;
$1,  839, 1192, 2406,  654;
$2, 2095, 2041, 2010,  328;
$3,16681,22887,16681,22887;
$4,15104, 1280,27904,  328;
$5,65535,    1,36837, 1600;
$6, 2256, 2102, 2256, 2102;
$7, 1184,  835, 1184,  835;
$8, 3971, 3982, 3982,  594;
$9,  556,  594,  102,32201;
$1,  837, 1191, 2439,  664;
$2, 2098, 2042, 2011,  327;
$3,16681,22887,16681,22887;
$4,12544, 1792,27904,  327;
$5,65535,    1,36837, 2166;
$6, 2256, 2101, 2256, 2101;
$7, 1184,  833, 1184,  833;
$8, 3984, 3981, 3982,  594;
$9,  554,  596,  102,32201;
$1,  838, 1193, 1879, 1191;
$2, 2095, 2044, 2011,  327;
$3,16681,22887,16681,22887;
$4, 9984,30591,60160,  327;
$5,65535,    1,36837, 2470;
$6, 2256, 2102, 2256, 2102;
$7, 1188,  832, 1188,  832;
$8, 3959, 3981, 3982,  594;
$9,  564,  601,  102,32201;
$1,  838, 1192, 1366,  630;
$2, 2095, 2042, 2004,  329;
$3,16681,22887,16681,22887;
$4, 9984, 1536,28160,  329;
$5,65535,    1,36837, 2152;
$6, 2257, 2101, 2257, 2101;
$7, 1188,  834, 1188,  834;
$8, 3974, 3982, 3982,  594;
$9,  556,  587,  102,32201;
$1,  838, 1191, 1625,  408;
$2, 2102, 2044, 2014,  326;
$3,16681,22887,16681,22887;
$4,11520,    0,26624,  326;
$5,65535,    1,36837, 1585;
$6, 2256, 2101, 2256, 2101;
$7, 1181,  836, 1181,  836;
$8, 3974, 3982, 3982,  594;
$9,  556,  592,  102,32201;
$1,  838, 1192, 2338,  533;
$2, 2085, 2040, 2009,  325;
$3,16681,22887,16681,22887;
$4,18176, 3328,27648,  325;
$5,65535,    1,36837, 1706;
$6, 2256, 2100, 2256, 2100;
$7, 1185,  839, 1185,  839;
$8, 3975, 3982, 3981,  595;
$9,  556,  587,  102,32201;
$1,  837, 1192, 2395, 1515;
$2, 2089, 2041, 2004,  327;
$3,16681,22887,16681,22887;
$4,13056, 2816,29440,  327;
$5,65535,    1,36837, 1901;
$6, 2255, 2101, 2255, 2101;
$7, 1187,  838, 1187,  838;
$8, 3974, 3982, 3981,  594;
$9,  557,  591,  102,32201;
$1,  839, 1193, 2139,  775;
$2, 2097, 2042, 2011,  324;
$3,16681,22887,16681,22887;
$4, 9728,32639,57344,  324;
$5,65535,    1,36837, 2230;
$6, 2255, 2101, 2255, 2101;
$7, 1184,  839, 1184,  839;
$8, 3974, 3982, 3982,  594;
$9,  556,  595,  102,32201;
$1,  838, 1194, 1743,  699;
$2, 2090, 2042, 2017,  329;
$3,16681,22887,16681,22887;
$4,10752,31615,59648,  329;
$5,65535,    1,36837, 2276;
$6, 2256, 2102, 2256, 2102;
$7, 1186,  837, 1186,  837;
$8, 3974, 3982, 3982,  594;
$9,  556,  599,  102,32201;
$1,  839, 1192, 1587,  556;
$2, 2092, 2042, 2006,  325;
$3,16681,22887,16681,22887;
$4,11520,32639,60672,  325;
$5,65535,    1,36837, 1719;
$6, 2255, 2102, 2255, 2102;
$7, 1185,  838, 1185,  838;
$8, 3974, 3982, 3981,  594;
$9,  556,  600,  102,32201;
$1,  838, 1192, 2235,  614;
$2, 2095, 2044, 2003,  325;
$3,16681,22887,16681,22887;
$4,16128, 1024,28928,  325;
$5,65535,    1,36837, 1694;
$6, 2256, 2101, 2256, 2101;
$7, 1187,  836, 1187,  836;
$8, 3984, 3982, 3981,  594;
$9,  556,  594,  102,32201;
$1,  838, 1192, 2330, 1358;
$2, 2087, 2040, 2010,  323;
$3,16681,22887,16681,22887;
$4,11520, 3328,26624,  323;
$5,65535,    1,36837, 1782;
$6, 2254, 2102, 2254, 2102;
$7, 1185,  833, 1185,  833;
$8, 3971, 3982, 3983,  595;
$9,  556,  594,  102,32201;
$1,  839, 1192, 2325,  686;
$2, 2052, 2010, 1966,  307;
$3,16681,22887,16681,22887;
$4,13056,32383,60928,  307;
$5,65535,    1,36837,    0;
$6, 2256, 2101, 2256, 2101;
$7, 1188,  832, 1188,  832;
$8, 3984, 3982, 3982,  594;
$9,  555,  593,  102,32201;
$1,  838, 1192, 2187,  753;
$2, 2064, 2015, 1980,  313;
$3,16681,22887,16681,22887;
$4,10752,32383,59904,  313;
$5,65535,    1,36837,    0;
$6, 2255, 2100, 2255, 2100;
$7, 1177,  835, 1177,  835;
$8, 3975, 3982, 3981,  594;
$9,  556,  602,  102,32201;
$1,  838, 1192, 1653, 1087;
$2, 2065, 2015, 1980,  309;
$3,16681,22887,16681,22887;
$4,17920,32639,61184,  309;
$5,65535,    1,36837,    0;
$6, 2256, 2101, 2256, 2101;
$7, 1181,  838, 1181,  838;
$8, 3974, 3982, 3982,  595;
$9,  556,  591,  102,32201;
$1,  838, 1192, 1639, 2411;
$2, 2046, 1999, 1962,  306;
$3,16681,22887,16681,22887;
$4,11008,29567,60672,  306;
$5,65535,    1,36837,    0;
$6, 2256, 2100, 2256, 2100;
$7, 1185,  837, 1185,  837;
$8, 3972, 3981, 3982,  594;
$9,  557,  593,  102,32201;
$1,  838, 1231, 2255, 1210;
$2, 2051, 1999, 1967,  305;
$3,16681,22887,16681,22887;
$4,11776, 4352,24320,  305;
$5,65535,    1,36837,    0;
$6, 2256, 2100, 2256, 2100;
$7, 1228,  832, 1228,  832;
$8, 3984, 3981, 3981,  594;
$9,  554,  601,  102,32201;
$1,  837, 1242, 2375, 1316;
$2, 2049, 2001, 1969,  306;
$3,16681,22887,16681,22887;
$4,14080, 1280,26368,  306;
$5,65535,    1,36837,    0;
$6, 2256, 2100, 2256, 2100;
$7, 1233,  835, 1233,  835;
$8, 3975, 3982, 3981,  594;
$9,  556,  600,  102,32201;
$1,  838, 1248, 2362, 1326;
$2, 2055, 2010, 1971,  311;
$3,16681,22887,16681,22887;
$4,12032,32639,60160,  311;
$5,65535,    1,36837,    0;
$6, 2255, 2102, 2255, 2102;
$7, 1240,  838, 1240,  838;
$8, 3972, 3982, 3982,  594;
$9,  555,  590,  102,32201;
$1,  838, 1243, 1990, 1059;
$2, 2061, 2017, 1978,  310;
$3,16681,22887,16681,22887;
$4, 9984,32127,60928,  310;
$5,65535,    1,36837,    0;
$6, 2255, 2101, 2255, 2101;
$7, 1242,  836, 1242,  836;
$8, 3970, 3981, 3982,  594;
$9,  555,  587,  102,32201;
$1,  838, 1248, 1622,  826;
$2, 2060, 2009, 1968,  307;
$3,16681,22887,16681,22887;
$4,11008,    0,24832,  307;
$5,65535,    1,36837,    0;
$6, 2255, 2101, 2255, 2101;
$7, 1241,  836, 1241,  836;
$8, 3972, 3982, 3981,  594;
$9,  555,  593,  102,32201;
$1,  838, 1250, 1996,  937;
$2, 2046, 2000, 1955,  304;
$3,16681,22887,16681,22887;
$4,10496,    0,25088,  304;
$5,65535,    1,36837,    0;
$6, 2255, 2100, 2255, 2100;
$7, 1233,  838, 1233,  838;
$8, 3971, 3981, 3982,  595;
$9,  556,  592,  102,32201;
$1,  838, 1244, 2444, 1298;
$2, 2048, 1998, 1962,  303;
$3,16681,22887,16681,22887;
$4,12544,  256,26880,  303;
$5,65535,    1,36837,    0;
$6, 2256, 2101, 2256, 2101;
$7, 1240,  831, 1240,  831;
$8, 3971, 3982, 3981,  594;
$9,  556,  600,  102,32201;
