3975, 3976,  281;
$9,  252,  58bŠ‚’bš’’‚ŠÚj
$7, 1128,  833, 1128,  833;
$8, 2835, 3975, 3974,  282;
$9,  268,  597,  102,32201;
$1,  833, 1119, 2205,  495;
$2, 2050, 2008, 1971,  264;
$3,64644,50024,64644,50024;
$4,12671,57983,47872,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1128,  831, 1128,  831;
$8, 2835, 3975, 3975,  281;
$9,  268,  589,  102,32201;
$1,  832, 1119, 2218,  494;
$2, 2057, 2008, 1972,  260;
$3,64644,50024,64644,50024;
$4,13951,58239,51968,  260;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  833, 1124,  833;
$8, 2835, 3975, 3974,  281;
$9,  260,  594,  102,32201;
$1,  833, 1119, 2199,  494;
$2, 2054, 2009, 1967,  267;
$3,64644,50024,64644,50024;
$4,13183,58239,51968,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1129,  830, 1129,  830;
$8, 2835, 3974, 3975,  281;
$9,  268,  590,  102,32201;
$1,  832, 1119, 2231,  493;
$2, 2050, 2009, 1973,  264;
$3,64644,50024,64644,50024;
$4,14207,58239,52736,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1123,  833, 1123,  833;
$8, 2838, 3975, 3975,  281;
$9,  268,  591,  102,32201;
$1,  833, 1120, 2239,  493;
$2, 2056, 2006, 1972,  264;
$3,64644,50024,64644,50024;
$4,13695,57215,53760,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1122,  828, 1122,  828;
$8, 2841, 3975, 3975,  281;
$9,  266,  587,  102,32201;
$1,  833, 1119, 2212,  493;
$2, 2055, 2006, 1975,  267;
$3,64644,50024,64644,50024;
$4,13183,58239,53248,  267;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1123,  833, 1123,  833;
$8, 2838, 3974, 3975,  281;
$9,  268,  585,  102,32201;
$1,  833, 1122, 2224,  490;
$2, 2051, 2008, 1974,  262;
$3,64644,50024,64644,50024;
$4,13183,57471,52224,  262;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1129,  835, 1129,  835;
$8, 2839, 3975, 3975,  282;
$9,  268,  593,  102,32201;
$1,  833, 1119, 2243,  389;
$2, 2059, 2008, 1975,  264;
$3,64644,50024,64644,50024;
$4,13695,57471,52224,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1117,  830, 1117,  830;
$8, 2835, 3974, 3974,  281;
$9,  262,  594,  102,32201;
$1,  833, 1119, 2237,  491;
$2, 2048, 2008, 1969,  268;
$3,64644,50024,64644,50024;
$4,13183,57727,52480,  268;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1121,  832, 1121,  832;
$8, 2839, 3975, 3973,  281;
$9,  268,  588,  102,32201;
$1,  833, 1119, 2239,  492;
$2, 2053, 2008, 1973,  261;
$3,64644,50024,64644,50024;
$4,13183,58751,52480,  261;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1128,  826, 1128,  826;
$8, 2838, 3975, 3975,  281;
$9,  268,  592,  102,32201;
$1,  832, 1120, 2226,  494;
$2, 2057, 2008, 1970,  258;
$3,64644,50024,64644,50024;
$4,12927,58239,51968,  258;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1128,  828, 1128,  828;
$8, 2836, 3975, 3974,  281;
$9,  258,  597,  102,32201;
$1,  833, 1122, 2218,  490;
$2, 2056, 2005, 1965,  266;
$3,64644,50024,64644,50024;
$4,12671,58239,53248,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1126,  825, 1126,  825;
$8, 2850, 3974, 3974,  281;
$9,  268,  598,  102,32201;
$1,  833, 1122, 2198,  492;
$2, 2062, 2010, 1973,  262;
$3,64644,50024,64644,50024;
$4,13695,57471,51712,  262;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1128,  831, 1128,  831;
$8, 2835, 3975, 3974,  281;
$9,  268,  591,  102,32201;
$1,  833, 1122, 2226,  494;
$2, 2055, 2006, 1970,  262;
$3,64644,50024,64644,50024;
$4,13183,58239,51968,  262;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1128,  831, 1128,  831;
$8, 2835, 3974, 3974,  281;
$9,  267,  590,  102,32201;
$1,  833, 1120, 2232,  490;
$2, 2057, 2009, 1965,  266;
$3,64644,50024,64644,50024;
$4,12671,58751,52480,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1124,  833, 1124,  833;
$8, 2848, 3975, 3975,  281;
$9,  256,  584,  102,32201;
$1,  832, 1120, 2229,  497;
$2, 2060, 2006, 1976,  264;
$3,64644,50024,64644,50024;
$4,13695,57983,52480,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1122,  833, 1122,  833;
$8, 2850, 3975, 3975,  281;
$9,  262,  584,  102,32201;
$1,  833, 1119, 2215,  496;
$2, 2056, 2008, 1968,  263;
$3,64644,50024,64644,50024;
$4,13183,58239,52992,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1122,  833, 1122,  833;
$8, 2850, 3975, 3974,  281;
$9,  268,  591,  102,32201;
$1,  833, 1119, 2225,  491;
$2, 2048, 2009, 1978,  260;
$3,64644,50024,64644,50024;
$4,12671,57983,52224,  260;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1129,  833, 1129,  833;
$8, 2835, 3975, 3975,  281;
$9,  268,  583,  102,32201;
$1,  833, 1120, 2259,  394;
$2, 2058, 2008, 1968,  264;
$3,64644,50024,64644,50024;
$4,12927,58239,51712,  264;
$5,46551,    1,53188,    0;
$6, 2231, 2066, 2231, 2066;
$7, 1129,  834, 1129,  834;
$8, 2838, 3974, 3975,  281;
$9,  268,  600,  102,32201;
$1,  833, 1119, 2212,  494;
$2, 2061, 2008, 1968,  265;
$3,64644,50024,64644,50024;
$4,13183,58751,52736,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1118,  833, 1118,  833;
$8, 2848, 3974, 3974,  281;
$9,  257,  587,  102,32201;
$1,  833, 1121, 2232,  495;
$2, 2055, 2008, 1972,  265;
$3,64644,50024,64644,50024;
$4,12927,59007,52736,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  834, 1124,  834;
$8, 2838, 3975, 3975,  281;
$9,  264,  595,  102,32201;
$1,  834, 1119, 2218,  494;
$2, 2050, 2008, 1977,  265;
$3,64644,50024,64644,50024;
$4,12671,57983,52480,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1120,  833, 1120,  833;
$8, 2835, 3974, 3975,  281;
$9,  262,  590,  102,32201;
$1,  833, 1119, 2212,  497;
$2, 2057, 2008, 1974,  264;
$3,64644,50024,64644,50024;
$4,12671,57727,52736,  264;
$5,46551,    1,53188,    0;
$6, 2234, 2065, 2234, 2065;
$7, 1123,  827, 1123,  827;
$8, 2835, 3974, 3974,  281;
$9,  268,  596,  102,32201;
$1,  833, 1119, 2225,  493;
$2, 2056, 2009, 1972,  263;
$3,64644,50024,64644,50024;
$4,13439,57471,51968,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1128,  834, 1128,  834;
$8, 2838, 3975, 3975,  281;
$9,  268,  595,  102,32201;
$1,  834, 1119, 2219,  495;
$2, 2056, 2009, 1976,  264;
$3,64644,50024,64644,50024;
$4,13183,57983,51968,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1121,  830, 1121,  830;
$8, 2835, 3975, 3975,  281;
$9,  268,  600,  102,32201;
$1,  834, 1119, 2239,  492;
$2, 2056, 2005, 1970,  264;
$3,64644,50024,64644,50024;
$4,13695,57983,52992,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1129,  834, 1129,  834;
$8, 2838, 3975, 3975,  281;
$9,  268,  584,  102,32201;
$1,  834, 1119, 2218,  496;
$2, 2057, 2007, 1975,  266;
$3,64644,50024,64644,50024;
$4,12671,58239,52736,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1120,  832, 1120,  832;
$8, 2840, 3975, 3975,  281;
$9,  258,  598,  102,32201;
$1,  833, 1119, 2225,  490;
$2, 2059, 2010, 1971,  266;
$3,64644,50024,64644,50024;
$4,13183,57727,53504,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2067, 2232, 2067;
$7, 1122,  833, 1122,  833;
$8, 2850, 3975, 3975,  282;
$9,  260,  591,  102,32201;
$1,  834, 1119, 2238,  495;
$2, 2059, 2008, 1970,  264;
$3,64644,50024,64644,50024;
$4,12927,58239,52480,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1129,  835, 1129,  835;
$8, 2839, 3974, 3975,  281;
$9,  268,  595,  102,32201;
$1,  834, 1119, 2249,  395;
$2, 2058, 2010, 1975,  265;
$3,64644,50024,64644,50024;
$4,12159,58239,51456,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2067, 2233, 2067;
$7, 1120,  831, 1120,  831;
$8, 2835, 3975, 3975,  281;
$9,  266,  593,  102,32201;
$1,  834, 1120, 2227,  499;
$2, 2059, 2008, 1971,  265;
$3,64644,50024,64644,50024;
$4,13183,57727,52480,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1121,  833, 1121,  833;
$8, 2839, 3975, 3974,  281;
$9,  264,  590,  102,32201;
$1,  834, 1119, 2243,  498;
$2, 2059, 2012, 1974,  264;
$3,64644,50024,64644,50024;
$4,12159,58239,51968,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1128,  832, 1128,  832;
$8, 2835, 3975, 3975,  281;
$9,  268,  594,  102,32201;
$1,  834, 1118, 2233,  498;
$2, 2063, 2008, 1972,  268;
$3,64644,50024,64644,50024;
$4,13183,57471,50944,  268;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1129,  831, 1129,  831;
$8, 2835, 3975, 3974,  281;
$9,  264,  590,  102,32201;
$1,  833, 1119, 2232,  495;
$2, 2057, 2008, 1968,  263;
$3,64644,50024,64644,50024;
$4,13183,58239,52480,  263;
$5,46551,    1,53188,    0;
$6, 2234, 2065, 2234, 2065;
$7, 1128,  827, 1128,  827;
$8, 2839, 3975, 3975,  281;
$9,  268,  595,  102,32201;
$1,  833, 1119, 2211,  498;
$2, 2055, 2009, 1969,  266;
$3,64644,50024,64644,50024;
$4,13951,58239,52480,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1129,  825, 1129,  825;
$8, 2836, 3975, 3974,  282;
$9,  258,  592,  102,32201;
$1,  833, 1119, 2237,  496;
$2, 2056, 2008, 1969,  265;
$3,64644,50024,64644,50024;
$4,12927,57471,49920,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1123,  830, 1123,  830;
$8, 2835, 3975, 3975,  281;
$9,  262,  584,  102,32201;
$1,  834, 1119, 2247,  495;
$2, 2053, 2007, 1973,  263;
$3,64644,50024,64644,50024;
$4,12671,57983,51968,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  835, 1124,  835;
$8, 2839, 3975, 3975,  282;
$9,  268,  590,  102,32201;
$1,  834, 1119, 2235,  494;
$2, 2052, 2008, 1972,  264;
$3,64644,50024,64644,50024;
$4,13183,58239,52992,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1130,  831, 1130,  831;
$8, 2843, 3975, 3974,  281;
$9,  268,  591,  102,32201;
$1,  834, 1119, 2232,  496;
$2, 2054, 2009, 1971,  264;
$3,64644,50024,64644,50024;
$4,13183,58239,52992,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1120,  830, 1120,  830;
$8, 2840, 3975, 3975,  282;
$9,  258,  586,  102,32201;
$1,  834, 1119, 2211,  500;
$2, 2051, 2008, 1976,  264;
$3,64644,50024,64644,50024;
$4,13183,57215,51968,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  834, 1124,  834;
$8, 2838, 3974, 3974,  281;
$9,  268,  586,  102,32201;
$1,  834, 1119, 2272,  401;
$2, 2063, 2008, 1971,  265;
$3,64644,50024,64644,50024;
$4,12159,58751,51968,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1121,  833, 1121,  833;
$8, 2835, 3975, 3975,  281;
$9,  268,  593,  102,32201;
$1,  834, 1119, 2225,  495;
$2, 2057, 2008, 1972,  263;
$3,64644,50024,64644,50024;
$4,13695,57983,52480,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1124,  828, 1124,  828;
$8, 2838, 3975, 3975,  281;
$9,  260,  591,  102,32201;
$1,  834, 1119, 2230,  501;
$2, 2063, 2008, 1975,  263;
$3,64644,50024,64644,50024;
$4,13183,57727,54016,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1128,  830, 1128,  830;
$8, 2835, 3974, 3974,  281;
$9,  264,  591,  102,32201;
$1,  834, 1119, 2231,  504;
$2, 2060, 2009, 1966,  262;
$3,64644,50024,64644,50024;
$4,12671,57727,51968,  262;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1122,  832, 1122,  832;
$8, 2849, 3974, 3976,  281;
$9,  262,  588,  102,32201;
$1,  834, 1119, 2218,  501;
$2, 2060, 2009, 1973,  265;
$3,64644,50024,64644,50024;
$4,13183,57471,52224,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1128,  834, 1128,  834;
$8, 2836, 3975, 3975,  281;
$9,  258,  592,  102,32201;
$1,  834, 1119, 2232,  497;
$2, 2060, 2008, 1968,  265;
$3,64644,50024,64644,50024;
$4,12927,57983,51968,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1125,  829, 1125,  829;
$8, 2838, 3975, 3976,  281;
$9,  262,  591,  102,32201;
$1,  834, 1119, 2223,  501;
$2, 2058, 2009, 1975,  266;
$3,64644,50024,64644,50024;
$4,12671,58751,53248,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1128,  834, 1128,  834;
$8, 2837, 3975, 3975,  281;
$9,  268,  598,  102,32201;
$1,  834, 1119, 2247,  497;
$2, 2057, 2008, 1976,  264;
$3,64644,50024,64644,50024;
$4,12671,57983,52992,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1122,  832, 1122,  832;
$8, 2848, 3975, 3974,  281;
$9,  256,  591,  102,32201;
$1,  833, 1119, 2217,  500;
$2, 2063, 2010, 1975,  267;
$3,64644,50024,64644,50024;
$4,13183,57727,51968,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1124,  834, 1124,  834;
$8, 2838, 3975, 3975,  281;
$9,  268,  601,  102,32201;
$1,  834, 1119, 2223,  500;
$2, 2061, 2007, 1974,  263;
$3,64644,50024,64644,50024;
$4,12671,57983,52224,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1129,  832, 1129,  832;
$8, 2835, 3975, 3974,  281;
$9,  268,  581,  102,32201;
$1,  834, 1119, 2232,  502;
$2, 2058, 2008, 1970,  263;
$3,64644,50024,64644,50024;
$4,12159,57215,52480,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1116,  832, 1116,  832;
$8, 2848, 3975, 3975,  282;
$9,  256,  590,  102,32201;
$1,  833, 1119, 2256,  403;
$2, 2069, 2008, 1975,  263;
$3,64644,50024,64644,50024;
$4,12671,57471,51968,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1120,  832, 1120,  832;
$8, 2835, 3975, 3975,  281;
$9,  268,  590,  102,32201;
$1,  834, 1119, 2239,  503;
$2, 2070, 2009, 1968,  266;
$3,64644,50024,64644,50024;
$4,13951,57471,51968,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1128,  831, 1128,  831;
$8, 2835, 3975, 3975,  281;
$9,  268,  583,  102,32201;
$1,  834, 1119, 2239,  503;
$2, 2057, 2011, 1968,  263;
$3,64644,50024,64644,50024;
$4,13183,58239,52736,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1120,  830, 1120,  830;
$8, 2840, 3976, 3975,  281;
$9,  258,  589,  102,32201;
$1,  833, 1119, 2232,  498;
$2, 2059, 2010, 1970,  261;
$3,64644,50024,64644,50024;
$4,12671,57727,52992,  261;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1121,  831, 1121,  831;
$8, 2833, 3974, 3973,  281;
$9,  268,  594,  102,32201;
$1,  834, 1119, 2232,  501;
$2, 2060, 2008, 1970,  265;
$3,64644,50024,64644,50024;
$4,13183,58239,51968,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2067, 2232, 2067;
$7, 1129,  834, 1129,  834;
$8, 2836, 3975, 3975,  281;
$9,  258,  593,  102,32201;
$1,  834, 1119, 2210,  498;
$2, 2056, 2009, 1975,  265;
$3,64644,50024,64644,50024;
$4,13183,58495,52736,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1118,  830, 1118,  830;
$8, 2843, 3974, 3975,  281;
$9,  266,  598,  102,32201;
$1,  834, 1119, 2233,  501;
$2, 2058, 2007, 1970,  264;
$3,64644,50024,64644,50024;
$4,12927,58751,52224,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  833, 1124,  833;
$8, 2835, 3975, 3975,  281;
$9,  263,  586,  102,32201;
$1,  834, 1119, 2258,  496;
$2, 2066, 2008, 1977,  266;
$3,64644,50024,64644,50024;
$4,12671,58751,52736,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1126,  835, 1126,  835;
$8, 2847, 3975, 3975,  281;
$9,  258,  591,  102,32201;
$1,  833, 1118, 2223,  501;
$2, 2063, 2012, 1968,  266;
$3,64644,50024,64644,50024;
$4,13695,57215,51968,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1121,  834, 1121,  834;
$8, 2838, 3975, 3975,  281;
$9,  262,  594,  102,32201;
$1,  834, 1119, 2232,  501;
$2, 2057, 2008, 1971,  265;
$3,64644,50024,64644,50024;
$4,12927,57727,52224,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1128,  834, 1128,  834;
$8, 2838, 3974, 3975,  281;
$9,  266,  597,  102,32201;
$1,  834, 1119, 2199,  500;
$2, 2056, 2007, 1976,  263;
$3,64644,50024,64644,50024;
$4,13951,57471,51456,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1120,  834, 1120,  834;
$8, 2835, 3975, 3975,  281;
$9,  268,  588,  102,32201;
$1,  834, 1119, 2269,  403;
$2, 2062, 2008, 1974,  265;
$3,64644,50024,64644,50024;
$4,13183,58239,52480,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1122,  831, 1122,  831;
$8, 2843, 3975, 3975,  281;
$9,  262,  586,  102,32201;
$1,  834, 1119, 2242,  500;
$2, 2062, 2008, 1967,  266;
$3,64644,50024,64644,50024;
$4,13183,58239,52480,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1129,  826, 1129,  826;
$8, 2838, 3976, 3974,  282;
$9,  267,  592,  102,32201;
$1,  834, 1119, 2234,  500;
$2, 2058, 2008, 1975,  267;
$3,64644,50024,64644,50024;
$4,12927,57727,51968,  267;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1119,  830, 1119,  830;
$8, 2840, 3975, 3975,  281;
$9,  258,  592,  102,32201;
$1,  833, 1119, 2239,  502;
$2, 2060, 2011, 1973,  264;
$3,64644,50024,64644,50024;
$4,12927,57471,52736,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1123,  833, 1123,  833;
$8, 2835, 3975, 3974,  281;
$9,  268,  587,  102,32201;
$1,  834, 1120, 2215,  496;
$2, 2056, 2009, 1977,  267;
$3,64644,50024,64644,50024;
$4,13183,57471,53504,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1120,  832, 1120,  832;
$8, 2840, 3975, 3975,  281;
$9,  258,  590,  102,32201;
$1,  834, 1119, 2234,  500;
$2, 2058, 2008, 1979,  264;
$3,64644,50024,64644,50024;
$4,12927,58751,51456,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  832, 1124,  832;
$8, 2835, 3975, 3975,  281;
$9,  263,  594,  102,32201;
$1,  834, 1119, 2225,  498;
$2, 2058, 2008, 1974,  264;
$3,64644,50024,64644,50024;
$4,13183,58239,51968,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1122,  833, 1122,  833;
$8, 2848, 3975, 3975,  281;
$9,  257,  591,  102,32201;
$1,  834, 1119, 2251,  497;
$2, 2055, 2011, 1975,  264;
$3,64644,50024,64644,50024;
$4,13183,57215,52992,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2067, 2233, 2067;
$7, 1126,  833, 1126,  833;
$8, 2848, 3975, 3975,  281;
$9,  258,  594,  102,32201;
$1,  833, 1119, 2227,  498;
$2, 2057, 2010, 1979,  266;
$3,64644,50024,64644,50024;
$4,12927,57727,50432,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1121,  832, 1121,  832;
$8, 2835, 3975, 3975,  281;
$9,  268,  591,  102,32201;
$1,  834, 1119, 2226,  497;
$2, 2057, 2008, 1976,  266;
$3,64644,50024,64644,50024;
$4,14207,58239,51456,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1128,  833, 1128,  833;
$8, 2835, 3976, 3974,  281;
$9,  268,  593,  102,32201;
$1,  834, 1119, 2237,  500;
$2, 2057, 2006, 1975,  264;
$3,64644,50024,64644,50024;
$4,13183,58239,52992,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1123,  835, 1123,  835;
$8, 2835, 3975, 3975,  281;
$9,  266,  583,  102,32201;
$1,  834, 1119, 2257,  406;
$2, 2060, 2010, 1973,  265;
$3,64644,50024,64644,50024;
$4,12671,57727,52224,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1126,  832, 1126,  832;
$8, 2849, 3974, 3974,  281;
$9,  267,  588,  102,32201;
$1,  834, 1119, 2238,  498;
$2, 2056, 2012, 1977,  263;
$3,64644,50024,64644,50024;
$4,13183,57471,52224,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1121,  829, 1121,  829;
$8, 2836, 3975, 3975,  281;
$9,  258,  596,  102,32201;
$1,  834, 1120, 2229,  496;
$2, 2058, 2008, 1974,  264;
$3,64644,50024,64644,50024;
$4,13439,58239,51712,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1128,  830, 1128,  830;
$8, 2835, 3975, 3975,  281;
$9,  268,  581,  102,32201;
$1,  834, 1119, 2227,  500;
$2, 2050, 2008, 1975,  267;
$3,64644,50024,64644,50024;
$4,13183,58751,52992,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1120,  833, 1120,  833;
$8, 2833, 3975, 3975,  281;
$9,  267,  596,  102,32201;
$1,  834, 1122, 2222,  498;
$2, 2062, 2008, 1972,  263;
$3,64644,50024,64644,50024;
$4,12927,57727,59136,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1128,  833, 1128,  833;
$8, 2835, 3975, 3974,  281;
$9,  268,  581,  102,32201;
$1,  833, 1119, 2223,  498;
$2, 2057, 2006, 1973,  266;
$3,64644,50024,64644,50024;
$4,13183,57215,52736,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1123,  832, 1123,  832;
$8, 2835, 3975, 3975,  281;
$9,  266,  588,  102,32201;
$1,  833, 1119, 2244,  496;
$2, 2062, 2008, 1966,  267;
$3,64644,50024,64644,50024;
$4,12671,58239,52480,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1123,  832, 1123,  832;
$8, 2835, 3975, 3975,  281;
$9,  268,  592,  102,32201;
$1,  834, 1119, 2246,  491;
$2, 2056, 2010, 1975,  264;
$3,64644,50024,64644,50024;
$4,13183,58239,52736,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1120,  833, 1120,  833;
$8, 2833, 3974, 3975,  281;
$9,  260,  589,  102,32201;
$1,  833, 1119, 2224,  498;
$2, 2060, 2011, 1970,  265;
$3,64644,50024,64644,50024;
$4,13183,57471,51968,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1129,  833, 1129,  833;
$8, 2834, 3975, 3974,  281;
$9,  266,  593,  102,32201;
$1,  833, 1119, 2239,  498;
$2, 2061, 2005, 1964,  265;
$3,64644,50024,64644,50024;
$4,13695,57215,51968,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1120,  833, 1120,  833;
$8, 2833, 3974, 3974,  281;
$9,  261,  588,  102,32201;
$1,  833, 1119, 2219,  496;
$2, 2067, 2008, 1972,  257;
$3,64644,50024,64644,50024;
$4,13695,57215,52480,  257;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1121,  832, 1121,  832;
$8, 2835, 3975, 3975,  281;
$9,  268,  601,  102,32201;
$1,  834, 1119, 2275,  402;
$2, 2057, 2008, 1974,  263;
$3,64644,50024,64644,50024;
$4,13951,57215,59136,  263;
$5,46551,    1,53188,    0;
$6, 2231, 2067, 2231, 2067;
$7, 1128,  833, 1128,  833;
$8, 2835, 3975, 3974,  281;
$9,  268,  594,  102,32201;
$1,  834, 1120, 2233,  496;
$2, 2054, 2008, 1972,  262;
$3,64644,50024,64644,50024;
$4,13183,57727,54016,  262;
$5,46551,    1,53188,    0;
$6, 2232, 2067, 2232, 2067;
$7, 1120,  833, 1120,  833;
$8, 2833, 3975, 3975,  281;
$9,  267,  583,  102,32201;
$1,  834, 1120, 2231,  494;
$2, 2052, 2009, 1979,  263;
$3,64644,50024,64644,50024;
$4,13695,57727,52736,  263;
$5,46551,    1,53188,    0;
$6, 2234, 2066, 2234, 2066;
$7, 1122,  830, 1122,  830;
$8, 2835, 3975, 3975,  281;
$9,  266,  595,  102,32201;
$1,  833, 1119, 2243,  497;
$2, 2059, 2008, 1970,  269;
$3,64644,50024,64644,50024;
$4,13695,57471,52224,  269;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1122,  832, 1122,  832;
$8, 2849, 3975, 3975,  281;
$9,  262,  607,  102,32201;
